FeedRate,SpindleSpeed,DepthofCut,ratio_cut,Cut_X,Cut_Y,Cut_Z,Cut_XY,Cut_XYZ,Duration,Volumecut,cut_direct,cut_method
297.2527911,2998,1.5,0.946201931,0,63.176,0,63.176,63.176,12.53,124.515,2,1
75.63242833,2997.880387,1.5,0.955163748,0,66.574,0,66.574,66.574,52.66,475.605,2,2
71.38032787,2998,1.5,1.611315377,3.175,1.588,0,3.549981549,3.549981549,3.04,15.975,3,2
224.6613381,4500,1.5,1.001506307,0,63.176,0,63.176,63.176,16.88,279.885,2,1
228.8605359,4500,1.5,1.001661403,0,63.176,0,63.176,63.176,16.41,288.975,2,2
297.6916933,4500,1.5,1.001661403,0,63.176,0,63.176,63.176,12.51,289.17,2,1
297.488,4500,1.5,1.001661403,0,63.176,0,63.176,63.176,12.49,289.305,2,2
376.2284012,4500,1.5,1.001582607,0,63.176,0,63.176,63.176,10.06,279.99,2,1
369.375,4500,1.5,1.001661403,0,63.176,0,63.176,63.176,10.15,288.975,2,2
256.8263514,4500,1.5,1.001661403,0,63.176,0,63.176,63.176,14.79,289.17,2,1
256.8257627,4500,1.5,1.001661403,0,63.176,0,63.176,63.176,14.74,289.305,2,2
304.7563898,5998.768371,1.5,1.001582607,0,63.176,0,63.176,63.176,12.51,279.99,2,1
304.7573588,5998.522673,1.5,1.001661403,0,63.176,0,63.176,63.176,12.56,288.975,2,2
406.5665602,5997.998935,1.5,1.001661403,0,63.176,0,63.176,63.176,9.38,289.17,2,1
406.5637728,5998.678457,1.5,1.001661403,0,63.176,0,63.176,63.176,9.32,289.305,2,2
257.8235294,5998.781122,1.5,1.001661403,0,63.176,0,63.176,63.176,14.61,289.47,2,1
257.8231666,5998.79438,1.5,1.001661403,0,63.176,0,63.176,63.176,14.58,280.155,2,2
609.012945,5998.482201,1.5,1.005496139,0,63.176,0,63.176,63.176,6.17,289.185,2,1
560.0761035,5998.5586,1.5,1.001661403,0,63.176,0,63.176,63.176,6.56,289.305,2,2
609.012945,5998.514563,1.5,1.001661403,0,63.176,0,63.176,63.176,6.17,289.47,2,1
579.0430622,5998.505582,1.5,1.001661403,0,63.176,0,63.176,63.176,6.26,280.155,2,2
609.0286624,5999,1.5,0.946201931,0,63.176,0,63.176,63.176,6.27,124.515,2,1
75.33990148,5998.94695,1.5,0.955163748,0,66.574,0,66.574,66.574,52.77,475.605,2,2
68.59602649,5997.97351,1.5,1.611315377,3.175,1.588,0,3.549981549,3.549981549,3.01,15.975,3,2
75.63687263,1503.235153,1.5,1.001506307,0,63.176,0,63.176,63.176,50,279.885,2,1
75.98474202,1502.808472,1.5,1.001661403,0,63.176,0,63.176,63.176,49.8,288.975,2,2
101.6204964,1503.198025,1.5,1.001661403,0,63.176,0,63.176,63.176,37.46,289.17,2,1
101.9726981,1502.163812,1.5,1.001661403,0,63.176,0,63.176,63.176,37.35,289.305,2,2
125.6457847,1502.992003,1.5,1.001582607,0,63.176,0,63.176,63.176,30,279.99,2,1
125.9953535,1502.504812,1.5,1.001661403,0,63.176,0,63.176,63.176,30.12,288.975,2,2
151.9742662,1502.470044,1.5,1.001661403,0,63.176,0,63.176,63.176,24.86,289.17,2,1
151.9386354,1503.089625,1.5,1.001661403,0,63.176,0,63.176,63.176,24.76,289.305,2,2
228.8624625,4500,1.5,1.001582607,0,63.176,0,63.176,63.176,16.64,279.99,2,1
228.8612121,4500,1.5,1.001661403,0,63.176,0,63.176,63.176,16.49,288.975,2,2
297.9409417,4500,1.5,1.001661403,0,63.176,0,63.176,63.176,12.52,289.17,2,1
298.0681818,4500,1.5,1.001661403,0,63.176,0,63.176,63.176,12.75,289.305,2,2
380.613198,4500,1.5,1.001661403,0,63.176,0,63.176,63.176,9.84,289.47,2,1
380.6246305,4500,1.5,1.001661403,0,63.176,0,63.176,63.176,10.14,280.155,2,2
256.824693,4500,1.5,1.005496139,0,63.176,0,63.176,63.176,14.65,289.185,2,1
256.8264686,4500,1.5,1.001661403,0,63.176,0,63.176,63.176,14.8,289.305,2,2
253.1202149,4500,1.5,1.001661403,0,63.176,0,63.176,63.176,14.88,289.47,2,1
256.8248125,4500,1.5,1.001661403,0,63.176,0,63.176,63.176,14.66,280.155,2,2
256.8243336,4500,1.5,0.946201931,0,63.176,0,63.176,63.176,14.62,124.515,2,1
251.912516,4500,1.5,0.955163748,0,66.574,0,66.574,66.574,15.65,475.605,2,2
151.9386354,2997.749697,1.5,1.001506307,0,63.176,0,63.176,63.176,24.76,279.885,2,1
150.8009612,2997.883861,1.5,1.001661403,0,63.176,0,63.176,63.176,24.96,288.975,2,2
200.9824748,2997.676049,1.5,1.001661403,0,63.176,0,63.176,63.176,18.82,289.17,2,1
202.8917333,2997.664,1.5,1.001661403,0,63.176,0,63.176,63.176,18.74,289.305,2,2
248.79577,2998,1.5,1.001582607,0,63.176,0,63.176,63.176,15.12,279.99,2,1
253.8306667,2997.793333,1.5,1.001661403,0,63.176,0,63.176,63.176,14.99,288.975,2,2
297.00556,2996.808578,1.5,1.001661403,0,63.176,0,63.176,63.176,12.58,289.17,2,1
297.595928,2997.772905,1.5,1.001661403,0,63.176,0,63.176,63.176,12.76,289.305,2,2
297.5492514,5998.511426,1.5,1.001582607,0,63.176,0,63.176,63.176,12.68,279.99,2,1
302.7519873,5997.839428,1.5,1.001661403,0,63.176,0,63.176,63.176,12.57,288.975,2,2
406.5693122,5998.037037,1.5,1.001661403,0,63.176,0,63.176,63.176,9.44,289.17,2,1
400.5896624,5998.694093,1.5,1.001661403,0,63.176,0,63.176,63.176,9.47,289.305,2,2
255.9071332,5997.795424,1.5,1.001661403,0,63.176,0,63.176,63.176,14.85,289.47,2,1
254.7397445,5998.798252,1.5,1.001661403,0,63.176,0,63.176,63.176,14.86,280.155,2,2
609.0255591,5998.536741,1.5,1.005496139,0,63.176,0,63.176,63.176,6.25,289.185,2,1
579.3443396,5997.569182,1.5,1.001661403,0,63.176,0,63.176,63.176,6.35,289.305,2,2
75.98472362,1503.40804,1.5,1.001661403,0,63.176,0,63.176,63.176,49.74,289.47,2,1
75.38934344,1503.364398,1.5,1.001661403,0,63.176,0,63.176,63.176,50.1,280.155,2,2
75.96077647,1502.848309,1.5,0.946201931,0,63.176,0,63.176,63.176,49.96,124.515,2,1
151.6793249,2998,0,1.139569819,5.797,10.451,0,11.95109242,11.95109242,4.73,0,3,0
141.2180747,2998,1.5,1.157380349,11.057,4.807,0,12.05672003,12.05672003,5.08,61.59,3,2
148.1743028,2997.691235,1.5,1.168559545,0,24.839,0,24.839,24.839,10.03,113.115,2,2
151.8447395,2997.693565,1.5,1.168606593,0,24.838,0,24.838,24.838,9.78,104.28,2,2
151.6473318,2998,1.5,0.619061494,6.763,6.763,0,10.62329556,10.62329556,4.3,17.07,3,2
151.9220513,2998,1.5,1.058038125,49.025,0,0,49.025,49.025,19.49,214.92,1,2
151.7365685,2998,1.5,1.285473077,6.976,12.577,0,14.3821245,14.3821245,5.76,79.245,3,2
151.9071472,2997.80452,1.5,1.100355829,0,41.423,0,41.423,41.423,16.36,181.08,2,2
141.5280702,2997.438596,1.5,0.653393379,8.763,8.763,0,13.76488821,13.76488821,5.69,36.81,3,2
152,2998,1.5,1.097054689,39.455,0,0,39.455,39.455,15.47,177.39,1,2
150.2068966,2998,1.5,1.039337585,14.545,6.324,0,15.8603279,15.8603279,6.37,59.28,3,2
199.9725275,2996.324176,0,1.139569819,5.797,10.451,0,11.95109242,11.95109242,3.63,0,3,0
202.4329609,2997.189944,1.5,1.157380349,11.057,4.807,0,12.05672003,12.05672003,3.57,61.59,3,2
202.7226776,2997.576503,1.5,1.168559545,0,24.839,0,24.839,24.839,7.31,113.115,2,2
202.8114525,2998,1.5,1.168606593,0,24.838,0,24.838,24.838,7.15,104.28,2,2
202.3451613,2998,1.5,0.619061494,6.763,6.763,0,10.62329556,10.62329556,3.09,17.07,3,2
202.7016461,2997.801097,1.5,1.058038125,49.025,0,0,49.025,49.025,14.57,214.92,1,2
189.4966741,2997.356984,1.5,1.285473077,6.976,12.577,0,14.3821245,14.3821245,4.5,79.245,3,2
197.9494382,2998,1.5,1.100355829,0,41.423,0,41.423,41.423,12.45,181.08,2,2
187.3846154,2997.254079,1.5,0.653393379,8.763,8.763,0,13.76488821,13.76488821,4.28,36.81,3,2
197.9769625,2997.761092,1.5,1.097054689,39.455,0,0,39.455,39.455,11.71,177.39,1,2
193.9293139,2997.334719,1.5,1.039337585,14.545,6.324,0,15.8603279,15.8603279,4.8,59.28,3,2
239.0360656,2996.95082,0,1.139569819,5.797,10.451,0,11.95109242,11.95109242,3.04,0,3,0
239.5695793,2997.061489,1.5,1.168559545,0,24.839,0,24.839,24.839,6.17,113.115,2,2
253.5745394,2996.994975,1.5,1.168606593,0,24.838,0,24.838,24.838,5.96,104.28,2,2
253.7827203,2997.751925,1.5,1.058038125,49.025,0,0,49.025,49.025,11.68,214.92,1,2
253.337386,2996.176292,1.5,1.285473077,6.976,12.577,0,14.3821245,14.3821245,3.28,79.245,3,2
247.9399399,2997.399399,1.5,1.100355829,0,41.423,0,41.423,41.423,9.98,181.08,2,2
244.799435,2997.067797,1.5,0.653393379,8.763,8.763,0,13.76488821,13.76488821,3.53,36.81,3,2
253.7331933,2997.369748,1.5,1.097054689,39.455,0,0,39.455,39.455,9.51,177.39,1,2
233.9132653,2996.443878,1.5,1.039337585,14.545,6.324,0,15.8603279,15.8603279,3.91,59.28,3,2
248.1863561,2996.985025,1.5,1.168559545,0,24.839,0,24.839,24.839,6,113.115,2,2
253.5745394,2996.994975,1.5,1.168606593,0,24.838,0,24.838,24.838,5.96,104.28,2,2
249.4059072,2997.240506,1.5,1.058038125,49.025,0,0,49.025,49.025,11.84,214.92,1,2
232.3085399,2997.173554,1.5,1.285473077,6.976,12.577,0,14.3821245,14.3821245,3.62,79.245,3,2
253.7423935,2997.69574,1.5,1.100355829,0,41.423,0,41.423,41.423,9.85,181.08,2,2
230.3504532,2997.093656,1.5,0.653393379,8.763,8.763,0,13.76488821,13.76488821,3.3,36.81,3,2
253.8596112,2997.676026,1.5,1.107173259,39.455,0,0,39.455,39.455,9.25,178.185,1,2
250.6313131,2995.651515,1.5,1.065327869,14.545,6.324,0,15.8603279,15.8603279,3.95,98.565,3,2
151.5766017,2996.245125,1.5,1.613748073,0,9.141,0,9.141,9.141,3.58,128.73,2,3
150.745614,2994.732456,1.5,0.141629473,11.385,0,0,11.385,11.385,4.55,0.48,1,3
145.6965099,2997.52959,1.5,0.37287405,16.147,0,0,16.147,16.147,6.58,7.56,1,3
202.4794872,2997.25641,1.5,0.973300837,0,13.52,0,13.52,13.52,3.89,62.895,2,3
202.4011799,2997.174041,1.5,1.641971827,11.385,0,0,11.385,11.385,3.38,217.335,1,3
202.5726316,2998,1.5,0.712879447,16.147,0,0,16.147,16.147,4.74,20.58,1,3
182.3672131,2998,1.5,0.505070942,0,9.142,0,9.142,9.142,3.04,1.71,2,3
253.230303,2995.242424,1.5,0.973300837,0,13.52,0,13.52,13.52,3.29,62.895,2,3
244.8947368,2997.24812,1.5,0.712879447,16.147,0,0,16.147,16.147,3.98,20.58,1,3
253.2279635,2996.237082,1.5,0.973300837,0,13.52,0,13.52,13.52,3.28,62.895,2,3
227.9271523,2996.07947,1.5,1.641971827,11.385,0,0,11.385,11.385,3.01,217.335,1,3
251.9546599,2997.269521,1.5,0.712879447,16.147,0,0,16.147,16.147,3.96,20.58,1,3
151.7520392,2996.988581,1.5,1.445244036,15.475,0,0,15.475,15.475,6.12,230.385,1,3
140.8605201,2998,1.5,1.391316381,10.238,0,0,10.238,10.238,4.22,57.585,1,3
228.4938575,2995.690418,1.5,1.442482085,15.475,0,0,15.475,15.475,4.06,228.915,1,3
303.9967105,2993.986842,1.5,1.445244036,15.475,0,0,15.475,15.475,3.03,230.28,1,3
151.2626427,2995.471452,1.5,1.442482085,15.475,0,0,15.475,15.475,6.12,228.915,1,3
151.6354916,2998,1.5,1.41112962,10.238,0,0,10.238,10.238,4.16,59.73,1,3
222.7172897,2995.897196,1,1.445244036,15.475,0,0,15.475,15.475,4.27,153.52,1,3
149.8085106,2996.58156,1.5,1.726008986,10.238,0,0,10.238,10.238,4.22,193.185,1,3
151.8580968,2997.51586,1.5,1.402797631,15.475,0,0,15.475,15.475,5.98,121.56,1,3
228.4495192,2994.394231,1.5,1.402797631,15.475,0,0,15.475,15.475,4.15,122.805,1,3
304.0615385,2996.184615,1.5,1.402797631,15.475,0,0,15.475,15.475,3.24,122.805,1,3
140.9129412,2996.588235,1.5,1.726008986,10.238,0,0,10.238,10.238,4.24,193.185,1,3
144.7272727,2998.015949,1.5,1.402797631,15.475,0,0,15.475,15.475,6.26,122.805,1,3
228.4547619,2997.285714,0,1.402797631,15.475,0,0,15.475,15.475,4.19,0,1,3
75.98547401,1503.208716,3,0.955163748,0,66.574,0,66.574,66.574,52.31,951.21,2,2
75.98473896,1503.580321,3,1.001506307,0,63.176,0,63.176,63.176,49.79,559.77,2,1
75.74864702,1503.044899,3,1.001661403,0,63.176,0,63.176,63.176,49.88,577.95,2,2
101.2758344,1503.558077,3,1.001661403,0,63.176,0,63.176,63.176,37.44,578.34,2,1
101.6268657,1502.965885,3,1.001661403,0,63.176,0,63.176,63.176,37.51,578.61,2,2
126.9576808,1501.815728,3,1.001582607,0,63.176,0,63.176,63.176,30,559.98,2,1
126.9576101,1502.187583,3,1.001661403,0,63.176,0,63.176,63.176,29.95,577.95,2,2
150,1502.225678,3,1.001661403,0,63.176,0,63.176,63.176,25.07,578.34,2,1
150.6437425,1502.346661,3,1.001661403,0,63.176,0,63.176,63.176,25,578.61,2,2
151.939127,2995.957549,3,1.001582607,0,63.176,0,63.176,63.176,24.96,559.98,2,1
150.3810091,2996.692888,3,1.001661403,0,63.176,0,63.176,63.176,25.16,577.95,2,2
202.8922505,2995.791932,3,1.001661403,0,63.176,0,63.176,63.176,18.83,578.34,2,1
199.9846154,2995.310345,3,1.001661403,0,63.176,0,63.176,63.176,18.84,578.61,2,2
253.8302139,2995.580214,3,1.001661403,0,63.176,0,63.176,63.176,14.95,578.94,2,1
245.6414108,2995.668191,3,1.001661403,0,63.176,0,63.176,63.176,15.3,560.31,2,2
303.736211,2996.361311,3,1.005496139,0,63.176,0,63.176,63.176,12.5,578.37,2,1
299.2523734,2996.109177,3,1.001661403,0,63.176,0,63.176,63.176,12.63,578.61,2,2
300.9695269,2994.567763,3,1.001661403,0,63.176,0,63.176,63.176,12.46,578.94,2,1
304.7585115,2996.353127,3,1.001661403,0,63.176,0,63.176,63.176,12.62,560.31,2,2
304.7567783,2998,3,0.946201931,0,63.176,0,63.176,63.176,12.53,249.03,2,1
75.98555408,2996.31591,3,0.955163748,0,66.574,0,66.574,66.574,52.6,951.21,2,2
73.54785479,2998,3,1.611315377,3.175,1.588,0,3.549981549,3.549981549,3.02,31.95,3,2
225.2557726,4499.828301,3,1.001506307,0,63.176,0,63.176,63.176,16.88,559.77,2,1
225.3419162,4500,3,1.001661403,0,63.176,0,63.176,63.176,16.69,577.95,2,2
304.7579365,4500,3,1.001661403,0,63.176,0,63.176,63.176,12.59,578.34,2,1
304.7571656,4500,3,1.001661403,0,63.176,0,63.176,63.176,12.55,578.61,2,2
380.6223984,4500.287413,3,1.001582607,0,63.176,0,63.176,63.176,10.08,559.98,2,1
380.6220238,4500.30754,3,1.001661403,0,63.176,0,63.176,63.176,10.07,577.95,2,2
251.4842388,4500,3,1.001661403,0,63.176,0,63.176,63.176,14.9,578.34,2,1
256.8250511,4500,3,1.001661403,0,63.176,0,63.176,63.176,14.68,578.61,2,2
297.5433754,5998.526814,3,1.001582607,0,63.176,0,63.176,63.176,12.67,559.98,2,1
304.7565842,5998.537111,3,1.001661403,0,63.176,0,63.176,63.176,12.52,577.95,2,2
400.8416051,5997.711721,3,1.001661403,0,63.176,0,63.176,63.176,9.46,578.34,2,1
406.5614224,5998.342672,3,1.001661403,0,63.176,0,63.176,63.176,9.27,578.61,2,2
257.8241309,5998.802318,3,1.001661403,0,63.176,0,63.176,63.176,14.66,578.94,2,1
257.8247283,5998.796196,3,1.001661403,0,63.176,0,63.176,63.176,14.71,560.31,2,2
609.004894,5996.993475,3,1.005496139,0,63.176,0,63.176,63.176,6.12,578.37,2,1
609.016129,5998.048387,3,1.001661403,0,63.176,0,63.176,63.176,6.19,578.61,2,2
596.35625,5997.5625,3,1.001661403,0,63.176,0,63.176,63.176,6.39,578.94,2,1
596.9491525,5997.135593,3,1.001661403,0,63.176,0,63.176,63.176,6.48,560.31,2,2
593.689168,5999,3,0.946201931,0,63.176,0,63.176,63.176,6.36,249.03,2,1
228.3039514,4500,0,1.139569819,5.797,10.451,0,11.95109242,11.95109242,3.28,0,3,0
228.3081571,4500,1.5,1.157380349,11.057,4.807,0,12.05672003,12.05672003,3.3,61.59,3,2
218.0789866,4500,1.5,1.168559545,0,24.839,0,24.839,24.839,6.7,113.115,2,2
218.9708029,4500,1.5,1.168606593,0,24.838,0,24.838,24.838,6.84,104.28,2,2
228.8212334,4500,1.5,1.058038125,49.025,0,0,49.025,49.025,12.8,214.92,1,2
228.4143223,4500,1.5,1.285473077,6.976,12.577,0,14.3821245,14.3821245,3.9,79.245,3,2
228.7904849,4500,1.5,1.100355829,0,41.423,0,41.423,41.423,10.92,181.08,2,2
210.1134021,4500,1.5,0.653393379,8.763,8.763,0,13.76488821,13.76488821,3.87,36.81,3,2
222.4132311,4500,1.5,1.097054689,39.455,0,0,39.455,39.455,10.42,177.39,1,2
228.4481928,4500,1.5,1.039337585,14.545,6.324,0,15.8603279,15.8603279,4.14,59.28,3,2
287.9903846,4500,1.5,1.168559545,0,24.839,0,24.839,24.839,5.19,113.115,2,2
304.4019608,4500,1.5,1.168606593,0,24.838,0,24.838,24.838,5.09,104.28,2,2
295.830303,4500,1.5,1.058038125,49.025,0,0,49.025,49.025,9.89,214.92,1,2
296.3915663,4500,1.5,1.100355829,0,41.423,0,41.423,41.423,8.29,181.08,2,2
293.0948718,4500,1.5,1.107173259,39.455,0,0,39.455,39.455,7.79,178.185,1,2
304.0757576,4500,1.5,1.065327869,14.545,6.324,0,15.8603279,15.8603279,3.29,98.565,3,2
380.035443,4500.025316,1.5,1.168559545,0,24.839,0,24.839,24.839,3.94,113.115,2,2
353.2572816,4500.024272,1.5,1.168606593,0,24.838,0,24.838,24.838,4.11,104.28,2,2
380.5064767,4500,1.5,1.058038125,49.025,0,0,49.025,49.025,7.71,214.92,1,2
363.5022222,4500.444444,1.5,1.100355829,0,41.423,0,41.423,41.423,6.74,181.08,2,2
380.388443,4500,1.5,1.107173259,39.455,0,0,39.455,39.455,6.22,178.185,1,2
228.3018293,4500,0,1.139569819,5.797,10.451,0,11.95109242,11.95109242,3.27,0,3,0
228.297546,4500,1.5,0.717798926,7.598,4.807,0,8.990931709,8.990931709,3.25,18.96,3,2
219.8547904,4500.01497,1.5,1.168559545,0,24.839,0,24.839,24.839,6.67,113.115,2,2
228.6525038,4500,1.5,1.168606593,0,24.838,0,24.838,24.838,6.58,104.28,2,2
223.4917492,4500,1.5,0.619061494,6.763,6.763,0,10.62329556,10.62329556,3.02,17.07,3,2
228.8233025,4500,1.5,1.058038125,49.025,0,0,49.025,49.025,12.95,214.92,1,2
211.1633166,4500,1.5,1.285473077,6.976,12.577,0,14.3821245,14.3821245,3.97,79.245,3,2
222.5346084,4500.009107,1.5,1.100355829,0,41.423,0,41.423,41.423,10.97,181.08,2,2
228.3726027,4500,1.5,0.653393379,8.763,8.763,0,13.76488821,13.76488821,3.64,36.81,3,2
222.226145,4500.009542,1.5,1.107173259,39.455,0,0,39.455,39.455,10.47,178.185,1,2
223.6596244,4500,1.5,1.065327869,14.545,6.324,0,15.8603279,15.8603279,4.25,98.565,3,2
228.3674033,4499.226519,1.5,0.733405636,0,13.52,0,13.52,13.52,3.61,21.495,2,3
228.2467105,4500.032895,1.5,1.641971827,11.385,0,0,11.385,11.385,3.03,173.49,1,3
218.8367816,4500.022989,1.5,0.37287405,16.147,0,0,16.147,16.147,4.34,7.56,1,3
304,4500.032787,1.5,0.712879447,16.147,0,0,16.147,16.147,3.04,20.58,1,3
228.362117,4499.192201,1.5,0.973300837,0,13.52,0,13.52,13.52,3.58,62.895,2,3
228.2491803,4500.032787,1.5,1.641971827,11.385,0,0,11.385,11.385,3.04,217.335,1,3
208.6528384,4500.655022,1.5,0.712879447,16.147,0,0,16.147,16.147,4.57,20.58,1,3
228.4317618,4500.024814,1.5,1.445244036,15.475,0,0,15.475,15.475,4.02,230.385,1,3
230.0881612,4500.755668,1.5,1.445244036,15.475,0,0,15.475,15.475,3.96,230.28,1,3
228.4586288,4500.023641,1.5,1.442482085,15.475,0,0,15.475,15.475,4.22,228.915,1,3
221.9382423,4500.023753,1,1.445244036,15.475,0,0,15.475,15.475,4.2,153.52,1,3
223.9218009,4500.023697,1.5,1.384098021,15.475,0,0,15.475,15.475,4.21,121.86,1,3
242.5850515,4500.025773,1.5,1.402797631,15.475,0,0,15.475,15.475,3.87,122.805,1,3
228.4534606,4500,1.5,1.402797631,15.475,0,0,15.475,15.475,4.18,122.805,1,3
228.4547619,4500.02381,0,1.402797631,15.475,0,0,15.475,15.475,4.19,0,1,3
75.84367293,1501.447353,1,0.955163748,0,66.574,0,66.574,66.574,52.7,317.07,2,2
75.67126575,1502.211358,1,1.001506307,0,63.176,0,63.176,63.176,50,186.59,2,1
75.54647661,1502.479221,1,1.001661403,0,63.176,0,63.176,63.176,49.8,192.65,2,2
101.9725806,1502.467742,1,1.001661403,0,63.176,0,63.176,63.176,37.19,192.78,2,1
101.9803711,1503.485077,1,1.001661403,0,63.176,0,63.176,63.176,37.18,192.87,2,2
126.7724252,1502.893688,1,1.001582607,0,63.176,0,63.176,63.176,30.09,186.66,2,1
126.9577512,1503.797073,1,1.001661403,0,63.176,0,63.176,63.176,30.05,192.65,2,2
149.9911894,1503.74169,1,1.001661403,0,63.176,0,63.176,63.176,24.96,192.78,2,1
151.5280899,1503.257624,1,1.001661403,0,63.176,0,63.176,63.176,24.91,192.87,2,2
149.9984038,2998,1,1.001582607,0,63.176,0,63.176,63.176,25.05,186.66,2,1
151.9390782,2998,1,1.001661403,0,63.176,0,63.176,63.176,24.94,192.65,2,2
202.8900325,2998,1,1.001661403,0,63.176,0,63.176,63.176,18.45,192.78,2,1
199.9791109,2997.828602,1,1.001661403,0,63.176,0,63.176,63.176,18.66,192.87,2,2
253.8308921,2998,1,1.001661403,0,63.176,0,63.176,63.176,15.01,192.98,2,1
252.695739,2997.793609,1,1.001661403,0,63.176,0,63.176,63.176,15.01,186.77,2,2
295.825,2998,1,1.005496139,0,63.176,0,63.176,63.176,12.79,192.79,2,1
296.9544365,2997.744205,1,1.001661403,0,63.176,0,63.176,63.176,12.5,192.87,2,2
304.1738782,2998,1,1.001661403,0,63.176,0,63.176,63.176,12.47,192.98,2,1
304.7563898,2997.752396,1,1.001661403,0,63.176,0,63.176,63.176,12.51,186.77,2,2
304.7567783,2998,1,0.946201931,0,63.176,0,63.176,63.176,12.53,83.01,2,1
75.55200608,2998,1,0.955163748,0,66.574,0,66.574,66.574,52.58,317.07,2,2
228.3669451,4500,1,1.001506307,0,63.176,0,63.176,63.176,16.75,186.59,2,1
228.8633652,4500,1,1.001661403,0,63.176,0,63.176,63.176,16.75,192.65,2,2
300.4625796,4500,1,1.001661403,0,63.176,0,63.176,63.176,12.55,192.78,2,1
304.7563898,4500,1,1.001661403,0,63.176,0,63.176,63.176,12.51,192.87,2,2
380.6116208,4500,1,1.001582607,0,63.176,0,63.176,63.176,9.8,186.66,2,1
380.6201396,4500,1,1.001661403,0,63.176,0,63.176,63.176,10.02,192.65,2,2
256.8274009,4500,1,1.001661403,0,63.176,0,63.176,63.176,14.88,192.78,2,1
256.8251701,4500,1,1.001661403,0,63.176,0,63.176,63.176,14.69,192.87,2,2
304.7518308,5999,1,1.001582607,0,63.176,0,63.176,63.176,12.28,186.66,2,1
304.755413,5999,1,1.001661403,0,63.176,0,63.176,63.176,12.46,192.65,2,2
406.5702218,5999,1,1.001661403,0,63.176,0,63.176,63.176,9.46,192.78,2,1
406.5688559,5999,1,1.001661403,0,63.176,0,63.176,63.176,9.43,192.87,2,2
257.8241309,5999,1,1.001661403,0,63.176,0,63.176,63.176,14.66,192.98,2,1
257.8252033,5999,1,1.001661403,0,63.176,0,63.176,63.176,14.75,186.77,2,2
601.9470405,5999,1,1.005496139,0,63.176,0,63.176,63.176,6.41,192.79,2,1
588.3042789,5998.524564,1,1.001661403,0,63.176,0,63.176,63.176,6.3,192.87,2,2
587.8589342,5998.514107,1,1.001661403,0,63.176,0,63.176,63.176,6.37,192.98,2,1
609.0224359,5999,1,1.001661403,0,63.176,0,63.176,63.176,6.23,186.77,2,2
609.031746,5999,1,0.946201931,0,63.176,0,63.176,63.176,6.29,83.01,2,1
75.98550172,5999,1,0.955163748,0,66.574,0,66.574,66.574,52.41,317.07,2,2
75.98470825,1503.452716,1,1.001506307,0,63.176,0,63.176,63.176,49.69,186.59,2,1
75.98475426,1502.791374,1,1.001661403,0,63.176,0,63.176,63.176,49.84,192.65,2,2
101.8488403,1502.58571,1,1.001661403,0,63.176,0,63.176,63.176,37.5,192.78,2,1
101.9726248,1503.251208,1,1.001661403,0,63.176,0,63.176,63.176,37.25,192.87,2,2
126.9574682,1502.804421,1,1.001582607,0,63.176,0,63.176,63.176,29.85,186.66,2,1
126.1481235,1502.111923,1,1.001661403,0,63.176,0,63.176,63.176,30.1,192.65,2,2
151.679569,1503.652833,1,1.001661403,0,63.176,0,63.176,63.176,25.05,192.78,2,1
151.9389558,1502.64257,1,1.001661403,0,63.176,0,63.176,63.176,24.89,192.87,2,2
228.8656987,4500,1,1.001582607,0,63.176,0,63.176,63.176,16.52,186.66,2,1
228.8617984,4500,1,1.001661403,0,63.176,0,63.176,63.176,16.56,192.65,2,2
296.0156617,4500,1,1.001661403,0,63.176,0,63.176,63.176,12.76,192.78,2,1
297.2044728,4500,1,1.001661403,0,63.176,0,63.176,63.176,12.51,192.87,2,2
372.25857,4500,1,1.001661403,0,63.176,0,63.176,63.176,10.2,192.98,2,1
380.6151515,4500,1,1.001661403,0,63.176,0,63.176,63.176,9.89,186.77,2,2
256.8250511,4500,1,1.005496139,0,63.176,0,63.176,63.176,14.68,192.79,2,1
251.4805369,4500,1,1.001661403,0,63.176,0,63.176,63.176,14.89,192.87,2,2
251.304231,4500,1,1.001661403,0,63.176,0,63.176,63.176,14.88,192.98,2,1
251.3497668,4500,1,1.001661403,0,63.176,0,63.176,63.176,15,186.77,2,2
256.8556841,4500,1,0.946201931,0,63.176,0,63.176,63.176,14.68,83.01,2,1
251.4130435,4500,1,0.955163748,0,66.574,0,66.574,66.574,15.63,317.07,2,2
150.1893515,2998,1,1.001506307,0,63.176,0,63.176,63.176,24.97,186.59,2,1
151.9391026,2998,1,1.001661403,0,63.176,0,63.176,63.176,24.95,192.65,2,2
202.8902703,2998,1,1.001661403,0,63.176,0,63.176,63.176,18.49,192.78,2,1
202.8916756,2998,1,1.001661403,0,63.176,0,63.176,63.176,18.73,192.87,2,2
253.8296445,2998,1,1.001582607,0,63.176,0,63.176,63.176,14.9,186.66,2,1
248.9566955,2997.793471,1,1.001661403,0,63.176,0,63.176,63.176,15,192.65,2,2
296.6011015,2998,1,1.001661403,0,63.176,0,63.176,63.176,12.7,192.78,2,1
304.7571656,2998,1,1.001661403,0,63.176,0,63.176,63.176,12.55,192.87,2,2
304.7548232,5999,1,1.001582607,0,63.176,0,63.176,63.176,12.43,186.66,2,1
304.7550201,5999,1,1.001661403,0,63.176,0,63.176,63.176,12.44,192.65,2,2
